Performance Statistics   2018-06-14 17:59:00 - 2018-06-14 18:00:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
Messages.searchFiles                                     0,0           0           2         0,1        1158
Metadata.replaceExtendedMetaClasses                      2,0           2           2         0,0           1
PersistenceSecurity.applyConstraints(..)                 1,9           1           6         1,7           9
QueryParser.getEntityAlias()                             0,9           0           9         2,3          14
QueryParser.getEntityName()                              8,4           0         289        46,2          38
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           1         0,2          29
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          29
QueryParser.getParamNames()                              0,1           0           2         0,3          38
QueryParser.hasIsNullCondition(..)                       1,2           0          17         3,7          20
QueryParser.isCollectionSecondaryEntitySelect()          0,0           0           0         0,0           6
QueryTransformer.addEntityInGroupBy(..)                  0,0           0           0         0,0           6
QueryTransformer.addFirstSelectionSource(..)             0,0           0           0         0,0           6
QueryTransformer.addWhereAsIs(..)                        0,2           0           1         0,4           6
QueryTransformer.getResult()                             0,3           0           2         0,7           6
QueryTransformer.replaceWithSelectEntityVariable(..)         1,0           0           3         1,2           6
SearchFolders                                           19,0          19          19         0,0           1
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0          11
ViewRepository.init.ViewRepositoryClientImpl            34,0          34          34         0,0           1
ViewRepository.init.ViewRepositoryImpl                  25,0          25          25         0,0           1

Performance Statistics   2018-06-14 18:14:00 - 2018-06-14 18:15:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
AppFolders                                               3,0           3           3         0,0           1
LoadClass                                                0,2           0           1         0,4          11
MenuItem.skillguard$Department.browse                   85,0          85          85         0,0           1
MenuItem.skillguard$Employee.browse                    192,0         192         192         0,0           1
Messages.searchClasspath                                 0,0           0           1         0,2         204
Messages.searchFiles                                     0,0           0           0         0,0         204
PersistenceSecurity.applyConstraints(..)                 0,9           0           2         0,6          18
PersistenceSecurity.checkSecurityToken(..)               0,5           0           1         0,5           2
QueryParser.getEntityAlias()                             0,0           0           1         0,2          26
QueryParser.getEntityName()                              0,1           0           1         0,2          69
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          51
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          51
QueryParser.getParamNames()                              0,0           0           1         0,2          69
